,exp_id,method,graph_type,dim_grid,p_er,m_pa,p_sbm_between,p_sbm_within,nb_conv,noise_scale,M,alpha,train_mse,smoothness_condition_1,smoothness_condition_2,test_mse_0,test_mse_1,test_mse_2,test_mse_3,test_mse_4,test_mse_5,test_mse_6,test_mse_7,test_mse_8,test_mse_9,test_mse_10,test_mse_11,test_mse_12,test_mse_13,test_mse_14,test_mse_15,test_mse_16,test_mse_17,test_mse_18,test_mse_19
0,0.0,0.0,SBM,2.0,0.5,1.0,0.005,0.05,1.0,0.01,0.1,0.01,0.000108451341638642,0.016235424282546655,0.0011718509854864788,0.00011554161595695391,0.0001174432097284829,0.00011324098589400048,0.0001106054421954728,0.00011405157288606948,0.00011164945285012825,0.00012282248925851946,0.00010547976474266767,0.00010860901572465831,0.00011899990040880054,0.00011833106756323196,0.00011488933862521625,0.00012104515203754146,0.0001127446076637994,0.00011540039401426773,0.0001207253321339898,0.00012153104741960702,0.00011039890197005342,0.00012161557637445674,0.00011671140106065742
1,0.0,1.0,SBM,2.0,0.5,1.0,0.005,0.05,1.0,0.01,0.1,0.01,1.413876509815532e-05,0.016235424282546655,0.0011718509854864788,1.413876509815532e-05,1.413876509815532e-05,1.413876509815532e-05,1.413876509815532e-05,1.413876509815532e-05,1.413876509815532e-05,1.413876509815532e-05,1.413876509815532e-05,1.413876509815532e-05,1.413876509815532e-05,1.413876509815532e-05,1.413876509815532e-05,1.413876509815532e-05,1.413876509815532e-05,1.413876509815532e-05,1.413876509815532e-05,1.413876509815532e-05,1.413876509815532e-05,1.413876509815532e-05,1.413876509815532e-05
2,1.0,0.0,SBM,2.0,0.5,1.0,0.005,0.05,1.0,0.01,0.1,0.01,0.00012147287369087386,0.015130539511325643,0.0011427885401031253,0.00011199162468311388,0.00012168729641107673,0.00011472916381948355,0.000124210565279652,0.00011671367537259709,0.00011890873207031369,0.00011362973696113785,0.00011467413590644116,0.00012284349335285003,0.00011012114271727494,0.00011413367308842995,0.0001316303747772464,0.00011667414121691914,0.00011240293557541041,0.00011499404452579552,0.00010927031322993541,0.00011675705985125684,0.00011574457261757645,0.00011322483793900517,0.00010584065953862364
3,1.0,1.0,SBM,2.0,0.5,1.0,0.005,0.05,1.0,0.01,0.1,0.01,1.4364910409118653e-05,0.015130539511325643,0.0011427885401031253,1.4364910409118653e-05,1.4364910409118653e-05,1.4364910409118653e-05,1.4364910409118653e-05,1.4364910409118653e-05,1.4364910409118653e-05,1.4364910409118653e-05,1.4364910409118653e-05,1.4364910409118653e-05,1.4364910409118653e-05,1.4364910409118653e-05,1.4364910409118653e-05,1.4364910409118653e-05,1.4364910409118653e-05,1.4364910409118653e-05,1.4364910409118653e-05,1.4364910409118653e-05,1.4364910409118653e-05,1.4364910409118653e-05,1.4364910409118653e-05
4,2.0,0.0,SBM,2.0,0.5,1.0,0.005,0.05,1.0,0.01,0.1,0.01,0.00010727387019201214,0.017646526891193292,0.0015191086954927584,0.00010414166240092147,0.00011296459032644505,0.00011054972773029955,0.00012164334180593539,0.00012191021092794246,0.00011944392214919369,0.00012109982350279033,0.0001213654296622409,0.00011069540640249698,0.00011660394257674827,0.00011775229269542979,0.00011006077542267677,0.0001108209668525597,0.00011206954822334316,0.00011163419222527894,0.00011803849902569522,0.00012594354370262833,0.00012944009028502127,0.00010604753550297605,0.00011066102403734333
5,2.0,1.0,SBM,2.0,0.5,1.0,0.005,0.05,1.0,0.01,0.1,0.01,1.4425770256005594e-05,0.017646526891193292,0.0015191086954927584,1.4425770256005594e-05,1.4425770256005594e-05,1.4425770256005594e-05,1.4425770256005594e-05,1.4425770256005594e-05,1.4425770256005594e-05,1.4425770256005594e-05,1.4425770256005594e-05,1.4425770256005594e-05,1.4425770256005594e-05,1.4425770256005594e-05,1.4425770256005594e-05,1.4425770256005594e-05,1.4425770256005594e-05,1.4425770256005594e-05,1.4425770256005594e-05,1.4425770256005594e-05,1.4425770256005594e-05,1.4425770256005594e-05,1.4425770256005594e-05
6,3.0,0.0,SBM,2.0,0.5,1.0,0.005,0.05,1.0,0.01,0.1,0.01,0.00010677391388056515,0.01698044109047118,0.0012870082750517273,0.00010602043640585213,0.00011479958368493452,0.00010820573251116308,0.00010868635769691704,0.00011322673394650052,0.00010725820959102997,0.0001112438029864081,0.00011774314676757458,0.00011234595691249259,0.00011355307194483461,0.0001172491921922437,0.0001137020731993634,0.00011339804115199807,0.00011356016149789517,0.00010752237368523798,0.0001144215314545745,9.799349558377192e-05,0.0001107747120857312,0.0001099130219174196,0.0001202279437480475
7,3.0,1.0,SBM,2.0,0.5,1.0,0.005,0.05,1.0,0.01,0.1,0.01,1.2851262518576011e-05,0.01698044109047118,0.0012870082750517273,1.2851262518576011e-05,1.2851262518576011e-05,1.2851262518576011e-05,1.2851262518576011e-05,1.2851262518576011e-05,1.2851262518576011e-05,1.2851262518576011e-05,1.2851262518576011e-05,1.2851262518576011e-05,1.2851262518576011e-05,1.2851262518576011e-05,1.2851262518576011e-05,1.2851262518576011e-05,1.2851262518576011e-05,1.2851262518576011e-05,1.2851262518576011e-05,1.2851262518576011e-05,1.2851262518576011e-05,1.2851262518576011e-05,1.2851262518576011e-05
8,4.0,0.0,SBM,2.0,0.5,1.0,0.005,0.05,1.0,0.01,0.1,0.01,0.00011377169337051344,0.01607876410152008,0.0010913233836210155,0.00011076006577920728,0.0001153708986641992,0.00012747931996609852,0.00011416346122929065,0.00011033925155842249,0.0001214569958588259,0.00011816448179077138,0.00011077241244149443,0.00011784612333969342,0.00010912085618674283,0.0001113366302838325,0.00011228326640806086,0.00012433286200838503,0.00011854365750279405,0.0001100751492772151,0.00011038883344614406,0.00012102366331651913,0.00010615925156832224,0.00011149711373303278,0.00012076240495042346
9,4.0,1.0,SBM,2.0,0.5,1.0,0.005,0.05,1.0,0.01,0.1,0.01,1.4147612504428543e-05,0.01607876410152008,0.0010913233836210155,1.4147612504428543e-05,1.4147612504428543e-05,1.4147612504428543e-05,1.4147612504428543e-05,1.4147612504428543e-05,1.4147612504428543e-05,1.4147612504428543e-05,1.4147612504428543e-05,1.4147612504428543e-05,1.4147612504428543e-05,1.4147612504428543e-05,1.4147612504428543e-05,1.4147612504428543e-05,1.4147612504428543e-05,1.4147612504428543e-05,1.4147612504428543e-05,1.4147612504428543e-05,1.4147612504428543e-05,1.4147612504428543e-05,1.4147612504428543e-05
