,exp_id,method,graph_type,dim_grid,p_er,m_pa,p_sbm_between,p_sbm_within,nb_conv,noise_scale,r,M,alpha,train_mse,smoothness_condition_1,smoothness_condition_2,test_mse_0,test_mse_1,test_mse_2,test_mse_3,test_mse_4,test_mse_5,test_mse_6,test_mse_7,test_mse_8,test_mse_9,test_mse_10,test_mse_11,test_mse_12,test_mse_13,test_mse_14,test_mse_15,test_mse_16,test_mse_17,test_mse_18,test_mse_19
0,0.0,0.0,grid,3.0,0.5,1.0,0.1,0.5,1.0,0.01,2.0,1.0,0.01,0.001141103973194741,0.17476353690349383,0.029127256150582308,0.001126351806971244,0.001169379167302785,0.0011387538527574375,0.0012057907905318884,0.0011873682965794395,0.0011962184883519173,0.0011750028877621672,0.0011343286550694537,0.0011557609068260236,0.0011502581795699697,0.0011765984782425934,0.0011524083659016364,0.00114247927464889,0.0011528687888697012,0.0011241958456204323,0.0011542849002775144,0.0011656587319560725,0.0011707539854192244,0.0011449444320388658,0.0012318203388390111
1,0.0,1.0,grid,3.0,0.5,1.0,0.1,0.5,1.0,0.01,2.0,1.0,0.01,0.0007980665332447129,0.17476353690349383,0.029127256150582308,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129
2,0.0,2.0,grid,3.0,0.5,1.0,0.1,0.5,1.0,0.01,2.0,1.0,0.01,0.0007980665332447129,0.17476353690349383,0.029127256150582308,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129,0.0007980665332447129
3,1.0,0.0,grid,3.0,0.5,1.0,0.1,0.5,1.0,0.01,2.0,1.0,0.01,0.001144771711151337,0.17244762392298568,0.03007265803356001,0.0011764395933851288,0.0011166117028581222,0.001142166099657223,0.0011666301603912627,0.0011367649425580526,0.001184277459865045,0.0011388969351906056,0.0011656182308761162,0.001131342882116235,0.0011522649362794885,0.0011400274049353989,0.0011373393023740097,0.0011489142952879245,0.0011263853455847422,0.0011473996296667574,0.0011680525884864346,0.001129164121516954,0.001176618257395147,0.001174674673567028,0.0011764499875105735
4,1.0,1.0,grid,3.0,0.5,1.0,0.1,0.5,1.0,0.01,2.0,1.0,0.01,0.0007951657914315384,0.17244762392298568,0.03007265803356001,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384
5,1.0,2.0,grid,3.0,0.5,1.0,0.1,0.5,1.0,0.01,2.0,1.0,0.01,0.0007951657914315384,0.17244762392298568,0.03007265803356001,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384,0.0007951657914315384
6,2.0,0.0,grid,3.0,0.5,1.0,0.1,0.5,1.0,0.01,2.0,1.0,0.01,0.0011566251129846421,0.154355695328749,0.03858892383218725,0.0011601803506104968,0.0012076092345565206,0.0011702503528202722,0.001226785136637335,0.0011963320245012312,0.001173334998910562,0.0011829867566270065,0.0012003262783570347,0.0012073656853191016,0.0011983808818949544,0.00117599913199242,0.0011997936119468372,0.0011838380443179787,0.001192883235620716,0.0012025035677259573,0.0011440924286575296,0.0011911719444000393,0.0012090498622210975,0.0011656008620281216,0.0011972540971810042
7,2.0,1.0,grid,3.0,0.5,1.0,0.1,0.5,1.0,0.01,2.0,1.0,0.01,0.0008206839978283298,0.154355695328749,0.03858892383218725,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298
8,2.0,2.0,grid,3.0,0.5,1.0,0.1,0.5,1.0,0.01,2.0,1.0,0.01,0.0008206839978283298,0.154355695328749,0.03858892383218725,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298,0.0008206839978283298
9,3.0,0.0,grid,3.0,0.5,1.0,0.1,0.5,1.0,0.01,2.0,1.0,0.01,0.0011205329119310437,0.12766611728998323,0.029579156093451648,0.0011158055719266348,0.0011326347014459035,0.0011720164747588604,0.0010861120569109577,0.0011047651752065556,0.0010908783106050599,0.0011455763383324284,0.0011593343116005207,0.0011370945788355875,0.0010998679447427949,0.0011509678988561747,0.0011099071567625986,0.0011326430287050835,0.0011130563540062647,0.0010992913553408293,0.0011453378013263872,0.00110836879430652,0.001161489842227951,0.0011302938712502942,0.001138676929742632
