,exp_id,method,graph_type,dim_grid,p_er,m_pa,p_sbm_between,p_sbm_within,nb_conv,noise_scale,r,M,alpha,train_mse,smoothness_condition_1,smoothness_condition_2,test_mse_0,test_mse_1,test_mse_2,test_mse_3,test_mse_4,test_mse_5,test_mse_6,test_mse_7,test_mse_8,test_mse_9,test_mse_10,test_mse_11,test_mse_12,test_mse_13,test_mse_14,test_mse_15,test_mse_16,test_mse_17,test_mse_18,test_mse_19
0,0.0,0.0,PA,2.0,0.5,3.0,0.1,0.5,1.0,0.01,2.0,1.0,0.01,0.0010868533539788742,0.13956915116264387,0.04652305038754796,0.0011259896358231734,0.001115434731435705,0.0010906200299846433,0.0010852690566001235,0.0011202141371477498,0.0011390974571733302,0.0011303425907290712,0.001107211106875526,0.0011140390072683795,0.0011125064431941221,0.001157982578729902,0.0010958550696188647,0.0011234877647017672,0.0010940553142887732,0.0010945646244597661,0.001123739005266552,0.0011234405862932762,0.0011033078574079912,0.0010886704187738142,0.001159698804379125
1,0.0,1.0,PA,2.0,0.5,3.0,0.1,0.5,1.0,0.01,2.0,1.0,0.01,0.0007602005434490886,0.13956915116264387,0.04652305038754796,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886
2,0.0,2.0,PA,2.0,0.5,3.0,0.1,0.5,1.0,0.01,2.0,1.0,0.01,0.0007602005434490886,0.13956915116264387,0.04652305038754796,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886,0.0007602005434490886
3,1.0,0.0,PA,2.0,0.5,3.0,0.1,0.5,1.0,0.01,2.0,1.0,0.01,0.001090795954270845,0.1406791006497656,0.04689303354992186,0.0011331994278320759,0.0010640303124259134,0.001111979129550962,0.0010999891358901067,0.001131710379697817,0.0010867438229891376,0.0011126102160339253,0.001065883567261276,0.0011276328234768834,0.0011113762579185395,0.0010998922289853143,0.0011117918551816898,0.0010746130448040575,0.001126813921265865,0.001101330541520722,0.0010963984893360564,0.001134809628340873,0.0011002295260827792,0.001093459655889585,0.0011012433639863318
4,1.0,1.0,PA,2.0,0.5,3.0,0.1,0.5,1.0,0.01,2.0,1.0,0.01,0.0007598142348173122,0.1406791006497656,0.04689303354992186,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122
5,1.0,2.0,PA,2.0,0.5,3.0,0.1,0.5,1.0,0.01,2.0,1.0,0.01,0.0007598142348173122,0.1406791006497656,0.04689303354992186,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122,0.0007598142348173122
6,2.0,0.0,PA,2.0,0.5,3.0,0.1,0.5,1.0,0.01,2.0,1.0,0.01,0.0011128589455249094,0.14543872093241073,0.04148302003081419,0.0011077234446934567,0.0011248030493178317,0.001172220285996191,0.0011062287302425506,0.0011341600428466097,0.0011485112226577404,0.0011313477111872911,0.001120292198192716,0.0011313307012040612,0.0011020533314831037,0.0011396416278453727,0.0011078167600582331,0.0011239765893031372,0.0011167259010439723,0.0011081787762966398,0.0010861405329301772,0.0011229667663501218,0.0011051654262506515,0.0011492298343041684,0.0011192759260409365
7,2.0,1.0,PA,2.0,0.5,3.0,0.1,0.5,1.0,0.01,2.0,1.0,0.01,0.0007658349770952564,0.14543872093241073,0.04148302003081419,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564
8,2.0,2.0,PA,2.0,0.5,3.0,0.1,0.5,1.0,0.01,2.0,1.0,0.01,0.0007658349770952564,0.14543872093241073,0.04148302003081419,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564,0.0007658349770952564
9,3.0,0.0,PA,2.0,0.5,3.0,0.1,0.5,1.0,0.01,2.0,1.0,0.01,0.001102886503913801,0.16526867169199455,0.04548026432752372,0.001109964370583794,0.0011648117944599472,0.0011160368578375449,0.0010996455975391276,0.001134171932928737,0.0010790520983908235,0.001108081101022894,0.0011051802593490226,0.0011275426139845703,0.0011053901302588859,0.0011604136244373162,0.001096707588336822,0.0011309922708949045,0.001117074081773756,0.001076877910203331,0.0010849001136944386,0.0011106195815587657,0.001113398146679743,0.0011127279017222702,0.001131313861860981
