,exp_id,method,graph_type,dim_grid,p_er,m_pa,p_sbm_between,p_sbm_within,nb_conv,noise_scale,r,M,alpha,train_mse,smoothness_condition_1,smoothness_condition_2,test_mse_0,test_mse_1,test_mse_2,test_mse_3,test_mse_4,test_mse_5,test_mse_6,test_mse_7,test_mse_8,test_mse_9,test_mse_10,test_mse_11,test_mse_12,test_mse_13,test_mse_14,test_mse_15,test_mse_16,test_mse_17,test_mse_18,test_mse_19
1182,0.0,0.0,ER,2.0,0.01,1.0,0.1,0.5,4.0,0.01,4.0,1.0,0.1,0.0006272449901549139,0.12857325044332668,0.018422633719730006,0.0006479524655160201,0.0006405950085237129,0.0006585992667997653,0.0006396344785619451,0.0006870732817492792,0.0006710943279117708,0.000654439069638259,0.0006210401955695395,0.0006513701746325422,0.000662620478411899,0.0006461088945323926,0.0006548599187976309,0.0006592836721986005,0.0006306410555684658,0.0006286454647479971,0.0006567598270222378,0.0006549191344532984,0.000681541536095491,0.0006482285864038588,0.0006576240671021631
1183,0.0,1.0,ER,2.0,0.01,1.0,0.1,0.5,4.0,0.01,4.0,1.0,0.1,0.0005506858323636468,0.12857325044332668,0.018422633719730006,0.0005506858323636468,0.0005506858323636468,0.0005506858323636468,0.0005506858323636468,0.0005506858323636468,0.0005506858323636468,0.0005506858323636468,0.0005506858323636468,0.0005506858323636468,0.0005506858323636468,0.0005506858323636468,0.0005506858323636468,0.0005506858323636468,0.0005506858323636468,0.0005506858323636468,0.0005506858323636468,0.0005506858323636468,0.0005506858323636468,0.0005506858323636468,0.0005506858323636468
1184,0.0,2.0,ER,2.0,0.01,1.0,0.1,0.5,4.0,0.01,4.0,1.0,0.1,0.0005692857425486027,0.12857325044332668,0.018422633719730006,0.0005692857425486027,0.0005692857425486027,0.0005692857425486027,0.0005692857425486027,0.0005692857425486027,0.0005692857425486027,0.0005692857425486027,0.0005692857425486027,0.0005692857425486027,0.0005692857425486027,0.0005692857425486027,0.0005692857425486027,0.0005692857425486027,0.0005692857425486027,0.0005692857425486027,0.0005692857425486027,0.0005692857425486027,0.0005692857425486027,0.0005692857425486027,0.0005692857425486027
1185,1.0,0.0,ER,2.0,0.01,1.0,0.1,0.5,4.0,0.01,4.0,1.0,0.1,0.0006688596363567572,0.11699796979731084,0.02387614356539367,0.0006683377151778222,0.0006526838397768884,0.0006764654139906196,0.0006362741038022041,0.0006556682913921306,0.0006430189726926765,0.0006518928076238837,0.0006475081114997577,0.0006733850553451359,0.0006777462320588694,0.0006543813142144742,0.0006528672832481134,0.0006693744621757262,0.0006346464546634726,0.0006559450253513536,0.0006479719629705684,0.0006609646038728064,0.0006728247297037774,0.0006330254247595174,0.0006727772201840187
1186,1.0,1.0,ER,2.0,0.01,1.0,0.1,0.5,4.0,0.01,4.0,1.0,0.1,0.0005498882474009347,0.11699796979731084,0.02387614356539367,0.0005498882474009347,0.0005498882474009347,0.0005498882474009347,0.0005498882474009347,0.0005498882474009347,0.0005498882474009347,0.0005498882474009347,0.0005498882474009347,0.0005498882474009347,0.0005498882474009347,0.0005498882474009347,0.0005498882474009347,0.0005498882474009347,0.0005498882474009347,0.0005498882474009347,0.0005498882474009347,0.0005498882474009347,0.0005498882474009347,0.0005498882474009347,0.0005498882474009347
1187,1.0,2.0,ER,2.0,0.01,1.0,0.1,0.5,4.0,0.01,4.0,1.0,0.1,0.0005688364369077271,0.11699796979731084,0.02387614356539367,0.0005688364369077271,0.0005688364369077271,0.0005688364369077271,0.0005688364369077271,0.0005688364369077271,0.0005688364369077271,0.0005688364369077271,0.0005688364369077271,0.0005688364369077271,0.0005688364369077271,0.0005688364369077271,0.0005688364369077271,0.0005688364369077271,0.0005688364369077271,0.0005688364369077271,0.0005688364369077271,0.0005688364369077271,0.0005688364369077271,0.0005688364369077271,0.0005688364369077271
1188,0.0,0.0,ER,2.0,0.01,1.0,0.1,0.5,4.0,0.01,4.0,1.0,0.5,0.0001589852049371847,0.04030599946231501,0.007746884938385796,0.0001511721579241011,0.00015157700070739694,0.0001507022596752977,0.00016722922596347202,0.0001581045030675404,0.00017131810137007287,0.00014931267078291012,0.00015038123963179677,0.00016669422154814498,0.00015781300456075575,0.0001553838781053969,0.00016494848158702275,0.00016552070538090763,0.0001584194452750992,0.00015330557865738005,0.0001600047050537231,0.00015405797545768097,0.00016304885997798496,0.0001514250698940378,0.00016039971091260134
1189,0.0,1.0,ER,2.0,0.01,1.0,0.1,0.5,4.0,0.01,4.0,1.0,0.5,5.839864009957952e-05,0.04030599946231501,0.007746884938385796,5.839864009957952e-05,5.839864009957952e-05,5.839864009957952e-05,5.839864009957952e-05,5.839864009957952e-05,5.839864009957952e-05,5.839864009957952e-05,5.839864009957952e-05,5.839864009957952e-05,5.839864009957952e-05,5.839864009957952e-05,5.839864009957952e-05,5.839864009957952e-05,5.839864009957952e-05,5.839864009957952e-05,5.839864009957952e-05,5.839864009957952e-05,5.839864009957952e-05,5.839864009957952e-05,5.839864009957952e-05
1190,0.0,2.0,ER,2.0,0.01,1.0,0.1,0.5,4.0,0.01,4.0,1.0,0.5,6.029408867799185e-05,0.04030599946231501,0.007746884938385796,6.029408867799185e-05,6.029408867799185e-05,6.029408867799185e-05,6.029408867799185e-05,6.029408867799185e-05,6.029408867799185e-05,6.029408867799185e-05,6.029408867799185e-05,6.029408867799185e-05,6.029408867799185e-05,6.029408867799185e-05,6.029408867799185e-05,6.029408867799185e-05,6.029408867799185e-05,6.029408867799185e-05,6.029408867799185e-05,6.029408867799185e-05,6.029408867799185e-05,6.029408867799185e-05,6.029408867799185e-05
1191,1.0,0.0,ER,2.0,0.01,1.0,0.1,0.5,4.0,0.01,4.0,1.0,0.5,0.00015572994915378623,0.03893117086548124,0.010717615991357359,0.00015721829703107837,0.00015265479083070448,0.0001662401980159041,0.00017006693816163732,0.0001563170423932665,0.00015423732892226157,0.00017185231025563957,0.00015255868827954256,0.00015669305319062049,0.00015984573287898798,0.00014919919780852803,0.00016131734860548187,0.00016593627159307357,0.00015545433938011192,0.00015342940004511732,0.00015602849148483116,0.00015035136099993563,0.00016406158584629103,0.00016590755601655804,0.00016161976083523994
