,exp_id,method,graph_type,dim_grid,p_er,m_pa,p_sbm_between,p_sbm_within,nb_conv,noise_scale,r,M,alpha,train_mse,smoothness_condition_1,smoothness_condition_2,test_mse_0,test_mse_1,test_mse_2,test_mse_3,test_mse_4,test_mse_5,test_mse_6,test_mse_7,test_mse_8,test_mse_9,test_mse_10,test_mse_11,test_mse_12,test_mse_13,test_mse_14,test_mse_15,test_mse_16,test_mse_17,test_mse_18,test_mse_19
0,0.0,0.0,SBM,2.0,0.5,1.0,0.002,0.007,0.0,0.01,2.0,1.0,0.01,0.0,0.12259444886225199,0.09222319142310476,0.00019253493124451185,0.00019309764169382257,0.00020672583450913364,0.00017700855666612954,0.00018128012613574982,0.00020014497852899432,0.00018967188700165657,0.00020171404574306109,0.00018100689287012665,0.00019481142158278217,0.00018619100598495534,0.00017691878766572765,0.00020482435652869065,0.00018424144949438063,0.00019107182555556387,0.00018989062082463317,0.00018878711267737114,0.00019388463076494702,0.00018677718685523444,0.00018838583045982808
1,0.0,1.0,SBM,2.0,0.5,1.0,0.002,0.007,0.0,0.01,2.0,1.0,0.01,9.114647132092242e-05,0.12259444886225199,0.09222319142310476,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05
2,0.0,2.0,SBM,2.0,0.5,1.0,0.002,0.007,0.0,0.01,2.0,1.0,0.01,9.114647132092242e-05,0.12259444886225199,0.09222319142310476,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05,9.114647132092242e-05
3,1.0,0.0,SBM,2.0,0.5,1.0,0.002,0.007,0.0,0.01,2.0,1.0,0.01,0.0,0.14572477400539646,0.0991595389276889,0.00020805765590554162,0.00020851766600962201,0.00021151877815761813,0.00019495255899967982,0.00021857865620615634,0.00021106967977345498,0.00020246509702052555,0.00020848523245233354,0.00020521435458405226,0.00020503742206889018,0.0002146343458792874,0.000208678743478367,0.00021006912149248468,0.0002151229334025145,0.00022379830451298174,0.00020023875282285808,0.0002110585277840971,0.00020115142510892866,0.00021200089536734667,0.00021335120970367158
4,1.0,1.0,SBM,2.0,0.5,1.0,0.002,0.007,0.0,0.01,2.0,1.0,0.01,0.00010841883830838735,0.14572477400539646,0.0991595389276889,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735
5,1.0,2.0,SBM,2.0,0.5,1.0,0.002,0.007,0.0,0.01,2.0,1.0,0.01,0.00010841883830838735,0.14572477400539646,0.0991595389276889,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735,0.00010841883830838735
6,0.0,0.0,SBM,2.0,0.5,1.0,0.002,0.007,0.0,0.01,2.0,1.0,0.1,0.0,0.09214109924921558,0.06849825572059007,0.00019643061628790215,0.00017727611953039074,0.0001879200768652803,0.0001903939545330655,0.00019028366652996186,0.00019211432671800599,0.00019556520066332786,0.00018594394965722256,0.00018645974221062606,0.0001887645143549874,0.00019861380828066383,0.00018406518061118632,0.00019117835565766623,0.00019449970919513935,0.00020670475844953329,0.00019791203300853982,0.00019237951124247097,0.0001980386580916286,0.00019186186892032383,0.00019289772519471478
7,0.0,1.0,SBM,2.0,0.5,1.0,0.002,0.007,0.0,0.01,2.0,1.0,0.1,9.107482953135333e-05,0.09214109924921558,0.06849825572059007,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05
8,0.0,2.0,SBM,2.0,0.5,1.0,0.002,0.007,0.0,0.01,2.0,1.0,0.1,9.107482953135333e-05,0.09214109924921558,0.06849825572059007,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05,9.107482953135333e-05
9,1.0,0.0,SBM,2.0,0.5,1.0,0.002,0.007,0.0,0.01,2.0,1.0,0.1,0.0,0.09412926111399691,0.054581755963828596,0.00019535900861907896,0.00019961806459435486,0.00019772717491032925,0.00020069168803654258,0.00020214023595499265,0.00019646184450038422,0.0002081626035831695,0.00019980942648810697,0.00020047826428886561,0.0002039272506098759,0.00019591657155574533,0.00020571998271445873,0.00020886142355283163,0.00019192087426351506,0.00019137907994013157,0.00019515839569719644,0.00017483545035864467,0.00021586124383077314,0.00020265096204700257,0.00019735655333722048
10,1.0,1.0,SBM,2.0,0.5,1.0,0.002,0.007,0.0,0.01,2.0,1.0,0.1,0.00010025968779737257,0.09412926111399691,0.054581755963828596,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257
11,1.0,2.0,SBM,2.0,0.5,1.0,0.002,0.007,0.0,0.01,2.0,1.0,0.1,0.00010025968779737257,0.09412926111399691,0.054581755963828596,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257,0.00010025968779737257
12,0.0,0.0,SBM,2.0,0.5,1.0,0.002,0.007,0.0,0.01,2.0,1.0,0.5,0.0,0.01889002654423139,0.01831272581119292,0.00019137028353383552,0.00019566447105066106,0.0001902630299136495,0.00020569902296841184,0.00019243402115319617,0.00020787309111858899,0.00019556714019808118,0.00019453993020784066,0.00020390009357644056,0.0001952819111363826,0.0001986909539387853,0.0002009741309801459,0.0001872868918488097,0.00018413421017896933,0.00019682848145026469,0.00019989258267003336,0.0002071991317957433,0.00020220178068271308,0.00020124091171318237,0.00020719651543824033
13,0.0,1.0,SBM,2.0,0.5,1.0,0.002,0.007,0.0,0.01,2.0,1.0,0.5,9.692412505837125e-05,0.01889002654423139,0.01831272581119292,9.692412505837125e-05,9.692412505837125e-05,9.692412505837125e-05,9.692412505837125e-05,9.692412505837125e-05,9.692412505837125e-05,9.692412505837125e-05,9.692412505837125e-05,9.692412505837125e-05,9.692412505837125e-05,9.692412505837125e-05,9.692412505837125e-05,9.692412505837125e-05,9.692412505837125e-05,9.692412505837125e-05,9.692412505837125e-05,9.692412505837125e-05,9.692412505837125e-05,9.692412505837125e-05,9.692412505837125e-05
