,exp_id,method,graph_type,dim_grid,p_er,m_pa,p_sbm_between,p_sbm_within,nb_conv,noise_scale,M,alpha,train_mse,smoothness_condition_1,smoothness_condition_2,test_mse_0,test_mse_1,test_mse_2,test_mse_3,test_mse_4,test_mse_5,test_mse_6,test_mse_7,test_mse_8,test_mse_9,test_mse_10,test_mse_11,test_mse_12,test_mse_13,test_mse_14,test_mse_15,test_mse_16,test_mse_17,test_mse_18,test_mse_19
0,0.0,0.0,grid,2.0,0.5,1.0,0.1,0.5,1.0,0.01,0.1,0.01,0.0001227253828893443,0.014767603775007965,0.004356241548506907,0.00012882838874824146,0.0001235321893318599,0.00012634627673212956,0.00012213764371381494,0.00012703041686425775,0.0001305769630672942,0.00011774691769882018,0.00012156720987612449,0.00012535743555348018,0.0001242478249093769,0.0001245579537065195,0.00013098191791031027,0.00012423696343179225,0.00013285839899155924,0.00012868093214001434,0.00012892356177078305,0.0001288311407815985,0.0001328403418067835,0.00012199000034112677,0.00012787077637635584
1,0.0,1.0,grid,2.0,0.5,1.0,0.1,0.5,1.0,0.01,0.1,0.01,2.5328760497131285e-05,0.014767603775007965,0.004356241548506907,2.5328760497131285e-05,2.5328760497131285e-05,2.5328760497131285e-05,2.5328760497131285e-05,2.5328760497131285e-05,2.5328760497131285e-05,2.5328760497131285e-05,2.5328760497131285e-05,2.5328760497131285e-05,2.5328760497131285e-05,2.5328760497131285e-05,2.5328760497131285e-05,2.5328760497131285e-05,2.5328760497131285e-05,2.5328760497131285e-05,2.5328760497131285e-05,2.5328760497131285e-05,2.5328760497131285e-05,2.5328760497131285e-05,2.5328760497131285e-05
2,1.0,0.0,grid,2.0,0.5,1.0,0.1,0.5,1.0,0.01,0.1,0.01,0.0001338147722085534,0.014347557826568314,0.003600975179199548,0.00012713909339737438,0.00012874965881123354,0.00013249923524744124,0.00012886728213611567,0.00012556615231902737,0.0001221811745402096,0.0001318212457374742,0.00013888369317668065,0.00012151766542466626,0.00012916706096460293,0.00011912294767137357,0.0001269452634873039,0.0001196396064642956,0.00011947840827617202,0.00011802797543750749,0.0001210810473366323,0.0001279931254237783,0.0001241580778203902,0.00013078803930360305,0.00013298831102154357
3,1.0,1.0,grid,2.0,0.5,1.0,0.1,0.5,1.0,0.01,0.1,0.01,2.8178253153769168e-05,0.014347557826568314,0.003600975179199548,2.8178253153769168e-05,2.8178253153769168e-05,2.8178253153769168e-05,2.8178253153769168e-05,2.8178253153769168e-05,2.8178253153769168e-05,2.8178253153769168e-05,2.8178253153769168e-05,2.8178253153769168e-05,2.8178253153769168e-05,2.8178253153769168e-05,2.8178253153769168e-05,2.8178253153769168e-05,2.8178253153769168e-05,2.8178253153769168e-05,2.8178253153769168e-05,2.8178253153769168e-05,2.8178253153769168e-05,2.8178253153769168e-05,2.8178253153769168e-05
4,2.0,0.0,grid,2.0,0.5,1.0,0.1,0.5,1.0,0.01,0.1,0.01,0.00013269573838945426,0.013519484448695319,0.003402558694493048,0.000129398471423473,0.00011875805401588839,0.00012537816654081268,0.00012616245885918682,0.0001252295448342748,0.00012747749895435003,0.00012327294063815302,0.0001288348619324585,0.00012812549379656482,0.00012230256901387489,0.00012401786786366312,0.00013283888057234326,0.00012097610451257367,0.00012516858160851807,0.00012663899465838483,0.0001286263810847831,0.0001333906094883105,0.0001245265819206297,0.00012929702743779328,0.00012142852467790958
5,2.0,1.0,grid,2.0,0.5,1.0,0.1,0.5,1.0,0.01,0.1,0.01,2.778322052615642e-05,0.013519484448695319,0.003402558694493048,2.778322052615642e-05,2.778322052615642e-05,2.778322052615642e-05,2.778322052615642e-05,2.778322052615642e-05,2.778322052615642e-05,2.778322052615642e-05,2.778322052615642e-05,2.778322052615642e-05,2.778322052615642e-05,2.778322052615642e-05,2.778322052615642e-05,2.778322052615642e-05,2.778322052615642e-05,2.778322052615642e-05,2.778322052615642e-05,2.778322052615642e-05,2.778322052615642e-05,2.778322052615642e-05,2.778322052615642e-05
6,3.0,0.0,grid,2.0,0.5,1.0,0.1,0.5,1.0,0.01,0.1,0.01,0.00012679693231521977,0.017738058840745117,0.004434514710186279,0.00012285923878546372,0.00012040961627800091,0.00012379286219679113,0.00012129846304512601,0.00012024350098936635,0.0001254568462247503,0.000122552556650168,0.00013310122781720913,0.00012212333031599005,0.00012976804251549494,0.00012352634987275202,0.0001205805728183755,0.00012928727619603857,0.0001267700192503055,0.00012973395411045377,0.0001306232495784125,0.00012253626693967994,0.00011800748984001009,0.00012215919179671392,0.00012244289814878194
7,3.0,1.0,grid,2.0,0.5,1.0,0.1,0.5,1.0,0.01,0.1,0.01,2.72298066754305e-05,0.017738058840745117,0.004434514710186279,2.72298066754305e-05,2.72298066754305e-05,2.72298066754305e-05,2.72298066754305e-05,2.72298066754305e-05,2.72298066754305e-05,2.72298066754305e-05,2.72298066754305e-05,2.72298066754305e-05,2.72298066754305e-05,2.72298066754305e-05,2.72298066754305e-05,2.72298066754305e-05,2.72298066754305e-05,2.72298066754305e-05,2.72298066754305e-05,2.72298066754305e-05,2.72298066754305e-05,2.72298066754305e-05,2.72298066754305e-05
8,4.0,0.0,grid,2.0,0.5,1.0,0.1,0.5,1.0,0.01,0.1,0.01,0.00012921582596733575,0.013642924868693295,0.005109890411764352,0.00012773504629550985,0.00012760944749579196,0.00011483535802035319,0.0001314520743766848,0.00012744198158821062,0.00011931172386687963,0.00011682511027557478,0.00012702307036504504,0.00012017475946719792,0.00012009780287117094,0.0001267793987185831,0.00013259121023568072,0.0001232128775932375,0.00012069795919960969,0.0001251059345407333,0.00012485995508663346,0.00013156812870966541,0.00012134011186769943,0.0001264129319035396,0.00012026830136423205
9,4.0,1.0,grid,2.0,0.5,1.0,0.1,0.5,1.0,0.01,0.1,0.01,2.5379781490071557e-05,0.013642924868693295,0.005109890411764352,2.5379781490071557e-05,2.5379781490071557e-05,2.5379781490071557e-05,2.5379781490071557e-05,2.5379781490071557e-05,2.5379781490071557e-05,2.5379781490071557e-05,2.5379781490071557e-05,2.5379781490071557e-05,2.5379781490071557e-05,2.5379781490071557e-05,2.5379781490071557e-05,2.5379781490071557e-05,2.5379781490071557e-05,2.5379781490071557e-05,2.5379781490071557e-05,2.5379781490071557e-05,2.5379781490071557e-05,2.5379781490071557e-05,2.5379781490071557e-05
