,exp_id,method,graph_type,dim_grid,p_er,m_pa,p_sbm_between,p_sbm_within,nb_conv,noise_scale,r,M,alpha,train_mse,smoothness_condition_1,smoothness_condition_2,test_mse_0,test_mse_1,test_mse_2,test_mse_3,test_mse_4,test_mse_5,test_mse_6,test_mse_7,test_mse_8,test_mse_9,test_mse_10,test_mse_11,test_mse_12,test_mse_13,test_mse_14,test_mse_15,test_mse_16,test_mse_17,test_mse_18,test_mse_19
0,0.0,0.0,SBM,2.0,0.5,1.0,0.005,0.05,1.0,0.01,2.0,1.0,0.01,0.0010241824453579176,0.1630922916859912,0.009697424645459786,0.0010533414191452129,0.0010627372358009396,0.0010594527374177469,0.0010209531682002235,0.0010215430254499863,0.0010580069241145022,0.0010495563816361746,0.0010513067754029405,0.0010440251512193557,0.0010505643046967584,0.0010395284457817274,0.0010759059458240318,0.0010351568046125775,0.0010786677221443258,0.0010485875954223268,0.0010561524764359255,0.0010177831435612369,0.0010835093876018086,0.0010598233786385178,0.0010338047161566513
1,0.0,1.0,SBM,2.0,0.5,1.0,0.005,0.05,1.0,0.01,2.0,1.0,0.01,0.0008602069719651057,0.1630922916859912,0.009697424645459786,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057
2,0.0,2.0,SBM,2.0,0.5,1.0,0.005,0.05,1.0,0.01,2.0,1.0,0.01,0.0008602069719651057,0.1630922916859912,0.009697424645459786,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057,0.0008602069719651057
3,1.0,0.0,SBM,2.0,0.5,1.0,0.005,0.05,1.0,0.01,2.0,1.0,0.01,0.001019046662729548,0.15195722943929296,0.010102041880293906,0.001016423586168108,0.0010505787636700763,0.0010342804432695537,0.0010532820064913645,0.0010473265472971992,0.0010702955923492432,0.0010076792182074764,0.0010274780841644064,0.0010462384784492465,0.0010420203821212303,0.001023953171558387,0.0010614271350708154,0.0011063955685558945,0.001038504793039134,0.0010365272248733688,0.001009383054873459,0.0010124288948860772,0.0010385004233706661,0.001054721752305146,0.001027972286764399
4,1.0,1.0,SBM,2.0,0.5,1.0,0.005,0.05,1.0,0.01,2.0,1.0,0.01,0.0008495923941957997,0.15195722943929296,0.010102041880293906,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997
5,1.0,2.0,SBM,2.0,0.5,1.0,0.005,0.05,1.0,0.01,2.0,1.0,0.01,0.0008495923941957997,0.15195722943929296,0.010102041880293906,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997,0.0008495923941957997
6,2.0,0.0,SBM,2.0,0.5,1.0,0.005,0.05,1.0,0.01,2.0,1.0,0.01,0.0010413763277513826,0.15500726309601548,0.010488097710502433,0.001058771954587742,0.0010564072445116302,0.001052245457861959,0.0010372520418374896,0.0010751802057927225,0.0010370427425757417,0.0010395898426502183,0.001075701001882287,0.001054899244711931,0.0010274036951189976,0.0010266820023382133,0.0010849083794751161,0.0010356884461414008,0.0010533787823479304,0.0010522492093412385,0.001055549580426891,0.0010447225084444856,0.0010689139380785798,0.001045691889627644,0.0010266916337131782
7,2.0,1.0,SBM,2.0,0.5,1.0,0.005,0.05,1.0,0.01,2.0,1.0,0.01,0.0008687331592560369,0.15500726309601548,0.010488097710502433,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369
8,2.0,2.0,SBM,2.0,0.5,1.0,0.005,0.05,1.0,0.01,2.0,1.0,0.01,0.0008687331592560369,0.15500726309601548,0.010488097710502433,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369,0.0008687331592560369
9,3.0,0.0,SBM,2.0,0.5,1.0,0.005,0.05,1.0,0.01,2.0,1.0,0.01,0.0010188562539697557,0.16219901414520357,0.01029929254677406,0.0010430201838979556,0.0010005612743543531,0.0010153647388407442,0.0010230817248994787,0.001023219811630941,0.00101139261602797,0.0010380875726845012,0.0010176987086215267,0.0010357857649890194,0.0010150356496137554,0.000997335974236881,0.0009969216235561156,0.0010114897141749227,0.0009925572781139835,0.001006961726322509,0.0009857197131179765,0.0009946649865153658,0.0010226668115591363,0.0010177507309272874,0.0010163480076761339
10,3.0,1.0,SBM,2.0,0.5,1.0,0.005,0.05,1.0,0.01,2.0,1.0,0.01,0.000838004134043796,0.16219901414520357,0.01029929254677406,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796
11,3.0,2.0,SBM,2.0,0.5,1.0,0.005,0.05,1.0,0.01,2.0,1.0,0.01,0.000838004134043796,0.16219901414520357,0.01029929254677406,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796,0.000838004134043796
