,exp_id,method,graph_type,dim_grid,p_er,m_pa,p_sbm_between,p_sbm_within,nb_conv,noise_scale,r,M,alpha,train_mse,smoothness_condition_1,smoothness_condition_2,test_mse_0,test_mse_1,test_mse_2,test_mse_3,test_mse_4,test_mse_5,test_mse_6,test_mse_7,test_mse_8,test_mse_9,test_mse_10,test_mse_11,test_mse_12,test_mse_13,test_mse_14,test_mse_15,test_mse_16,test_mse_17,test_mse_18,test_mse_19
1179,3.0,0.0,PA,2.0,0.5,1.0,0.1,0.5,1.0,5.0,2.0,1.0,1.0,27.714238181328227,0.0031044436017485543,0.0030747808462348327,28.80345979918314,28.938200805408474,29.166946875698986,28.685460709946238,28.769816132437946,27.642081513761944,29.04954378716401,25.275129610586024,27.395843349207016,28.752161267367722,27.760693382031167,28.774344343828417,29.768086500456214,27.546172874187175,26.446342586260496,31.33224652913263,29.180362541868803,28.323013711582984,28.477998778880757,27.39059500353686
1180,3.0,1.0,PA,2.0,0.5,1.0,0.1,0.5,1.0,5.0,2.0,1.0,1.0,10.489318830189049,0.0031044436017485543,0.0030747808462348327,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049
1181,3.0,2.0,PA,2.0,0.5,1.0,0.1,0.5,1.0,5.0,2.0,1.0,1.0,10.489318830189049,0.0031044436017485543,0.0030747808462348327,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049,10.489318830189049
1182,4.0,0.0,PA,2.0,0.5,1.0,0.1,0.5,1.0,5.0,2.0,1.0,1.0,27.465345503553717,0.003414261414330662,0.003414261414330662,27.83968192483651,29.704761052237323,27.782082026631286,25.945945326196185,28.39217410235557,27.874955273183158,27.193274721249544,29.27943149566924,27.937686629254706,27.831117328039486,27.357532035425546,26.677583770445903,31.005328798309144,28.23227216969794,30.98340583087296,29.09773715377353,28.88526447356959,29.88916534374792,28.099290013406833,30.15691440459546
1183,4.0,1.0,PA,2.0,0.5,1.0,0.1,0.5,1.0,5.0,2.0,1.0,1.0,10.781649964993463,0.003414261414330662,0.003414261414330662,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463
1184,4.0,2.0,PA,2.0,0.5,1.0,0.1,0.5,1.0,5.0,2.0,1.0,1.0,10.781649964993463,0.003414261414330662,0.003414261414330662,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463,10.781649964993463
1185,5.0,0.0,PA,2.0,0.5,1.0,0.1,0.5,1.0,5.0,2.0,1.0,1.0,28.771573729472507,0.0033139399884969806,0.0024268533376124663,29.290785801543954,28.661449104837637,27.880182428565462,28.377862131348934,27.591170949405758,28.305498355772112,28.500203273776798,29.414421318942292,28.992997369092745,27.80355520564161,27.311093353803127,28.678336544931042,29.610652491784577,26.432767727149155,27.616472237352443,29.14246669335833,27.943856247456694,29.195579591678143,28.887288267325705,28.48454959680608
1186,5.0,1.0,PA,2.0,0.5,1.0,0.1,0.5,1.0,5.0,2.0,1.0,1.0,10.620427327622325,0.0033139399884969806,0.0024268533376124663,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325
1187,5.0,2.0,PA,2.0,0.5,1.0,0.1,0.5,1.0,5.0,2.0,1.0,1.0,10.620427327622325,0.0033139399884969806,0.0024268533376124663,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325,10.620427327622325
1188,6.0,0.0,PA,2.0,0.5,1.0,0.1,0.5,1.0,5.0,2.0,1.0,1.0,27.516920685545482,0.0032262498094813774,0.0032262498094813774,28.498780022165164,28.461527121511082,28.884717207354697,27.17341020138748,27.00059942718166,27.3546127586237,27.93696068234218,30.34224328665233,26.84366116439874,26.753014084408342,28.63536402408439,28.521317544769598,26.471996797642117,27.498133570350408,28.946317334615053,28.921408486879955,29.17244890765574,26.867484646696017,30.418863115682484,30.383662722758732
1189,6.0,1.0,PA,2.0,0.5,1.0,0.1,0.5,1.0,5.0,2.0,1.0,1.0,10.936350347575015,0.0032262498094813774,0.0032262498094813774,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015
1190,6.0,2.0,PA,2.0,0.5,1.0,0.1,0.5,1.0,5.0,2.0,1.0,1.0,10.936350347575015,0.0032262498094813774,0.0032262498094813774,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015,10.936350347575015
