,exp_id,method,graph_type,dim_grid,p_er,m_pa,p_sbm_between,p_sbm_within,nb_conv,noise_scale,r,M,alpha,train_mse,smoothness_condition_1,smoothness_condition_2,test_mse_0,test_mse_1,test_mse_2,test_mse_3,test_mse_4,test_mse_5,test_mse_6,test_mse_7,test_mse_8,test_mse_9,test_mse_10,test_mse_11,test_mse_12,test_mse_13,test_mse_14,test_mse_15,test_mse_16,test_mse_17,test_mse_18,test_mse_19
28,9.0,1.0,ER,2.0,0.01,1.0,0.1,0.5,1.0,0.01,2.0,1.0,0.01,0.0008235719521166589,0.18013192806546763,0.022516491008183454,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589
29,9.0,2.0,ER,2.0,0.01,1.0,0.1,0.5,1.0,0.01,2.0,1.0,0.01,0.0008235719521166589,0.18013192806546763,0.022516491008183454,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589,0.0008235719521166589
30,0.0,0.0,ER,2.0,0.01,1.0,0.1,0.5,1.0,0.01,2.0,1.0,0.1,0.0005318524698136652,0.10787351515583793,0.01765167101307824,0.000537206867598893,0.0005218609537850567,0.0005124818468667936,0.0005145012807611135,0.0005427953926506235,0.0005382603359402632,0.0005303431562325058,0.0005165521591501632,0.0005173795012821585,0.0005316874769246343,0.0005348265885807269,0.0005427102775408128,0.0005109643387849081,0.0005381900546502624,0.0005382591581205702,0.0005371614632114477,0.0005209215516217918,0.0005245813310362793,0.0005180199073337827,0.0005270533903424894
31,0.0,1.0,ER,2.0,0.01,1.0,0.1,0.5,1.0,0.01,2.0,1.0,0.1,0.00035642065832183214,0.10787351515583793,0.01765167101307824,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214
32,0.0,2.0,ER,2.0,0.01,1.0,0.1,0.5,1.0,0.01,2.0,1.0,0.1,0.00035642065832183214,0.10787351515583793,0.01765167101307824,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214,0.00035642065832183214
33,1.0,0.0,ER,2.0,0.01,1.0,0.1,0.5,1.0,0.01,2.0,1.0,0.1,0.0005263749736563076,0.10195256933337127,0.015704964463312116,0.0005217622267598741,0.0005164389310345971,0.0005174317037159101,0.0005165007887304649,0.000534645417685316,0.0005474213094156595,0.0005240062177137828,0.0005485079394244684,0.0005244826310476058,0.0005415982088216886,0.0005380046587314265,0.0005309560435654015,0.0005309877603069271,0.0005360270861468245,0.0005411675151162742,0.0005398791359243018,0.000514925543386832,0.000545797977735658,0.0005287604148765893,0.0005339356749306254
34,1.0,1.0,ER,2.0,0.01,1.0,0.1,0.5,1.0,0.01,2.0,1.0,0.1,0.0003650313325408153,0.10195256933337127,0.015704964463312116,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153
35,1.0,2.0,ER,2.0,0.01,1.0,0.1,0.5,1.0,0.01,2.0,1.0,0.1,0.0003650313325408153,0.10195256933337127,0.015704964463312116,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153,0.0003650313325408153
36,2.0,0.0,ER,2.0,0.01,1.0,0.1,0.5,1.0,0.01,2.0,1.0,0.1,0.0005159667819809224,0.09474799754687772,0.015599480827193628,0.0005208563774204585,0.000522852981979446,0.0005327596405826924,0.0005529112700854206,0.0005567941434818428,0.0005580261350286083,0.0005089808118907837,0.0005199144746219927,0.0005379755152802334,0.0005614231419165512,0.0005493006077965388,0.0005528861517699817,0.0005146480201620353,0.0005538357381673462,0.0005423688334502548,0.0005611526893329532,0.000553652827638682,0.000550375366582964,0.0005262126703833907,0.0005431170854086544
37,2.0,1.0,ER,2.0,0.01,1.0,0.1,0.5,1.0,0.01,2.0,1.0,0.1,0.00036685379824062545,0.09474799754687772,0.015599480827193628,0.00036685379824062545,0.00036685379824062545,0.00036685379824062545,0.00036685379824062545,0.00036685379824062545,0.00036685379824062545,0.00036685379824062545,0.00036685379824062545,0.00036685379824062545,0.00036685379824062545,0.00036685379824062545,0.00036685379824062545,0.00036685379824062545,0.00036685379824062545,0.00036685379824062545,0.00036685379824062545,0.00036685379824062545,0.00036685379824062545,0.00036685379824062545,0.00036685379824062545
