,exp_id,method,graph_type,dim_grid,p_er,m_pa,p_sbm_between,p_sbm_within,nb_conv,noise_scale,r,M,alpha,train_mse,smoothness_condition_1,smoothness_condition_2,test_mse_0,test_mse_1,test_mse_2,test_mse_3,test_mse_4,test_mse_5,test_mse_6,test_mse_7,test_mse_8,test_mse_9,test_mse_10,test_mse_11,test_mse_12,test_mse_13,test_mse_14,test_mse_15,test_mse_16,test_mse_17,test_mse_18,test_mse_19
0,0.0,0.0,grid,2.0,0.5,1.0,0.1,0.5,0.0,0.01,2.0,1.0,0.01,0.0,0.14146550072128397,0.03536637518032099,0.00019514585755822948,0.00020220734981212435,0.00019182778994237436,0.00019115665636535836,0.00019148478673835915,0.00020256531334509942,0.00018855924214866753,0.0001853691187793627,0.00020171538235990504,0.00020091398189338538,0.00019737635364367665,0.00018910117220809737,0.00019070328598226995,0.00019481432260705096,0.0002021484542624747,0.00019471581972342898,0.00019509773136734159,0.00019558913489540802,0.00020461954161359527,0.00019532929011324332
1,0.0,1.0,grid,2.0,0.5,1.0,0.1,0.5,0.0,0.01,2.0,1.0,0.01,9.351911992910741e-05,0.14146550072128397,0.03536637518032099,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05
2,0.0,2.0,grid,2.0,0.5,1.0,0.1,0.5,0.0,0.01,2.0,1.0,0.01,9.351911992910741e-05,0.14146550072128397,0.03536637518032099,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05,9.351911992910741e-05
3,1.0,0.0,grid,2.0,0.5,1.0,0.1,0.5,0.0,0.01,2.0,1.0,0.01,0.0,0.15997446809373067,0.03999361702343267,0.00018995714804266326,0.0002075393507872353,0.00021730902654429137,0.00021468606869080715,0.00020999386342977105,0.0002126133853608469,0.00019518753805942125,0.00020570286926274305,0.00020328572790943877,0.00022028200433689809,0.0001962205812134232,0.0002068293223586605,0.00021442886665416728,0.0001891841921031375,0.00020288927287006526,0.0002124296963544756,0.00020206750766443203,0.00020325618906798714,0.00020169879623073382,0.00020148191493806074
4,1.0,1.0,grid,2.0,0.5,1.0,0.1,0.5,0.0,0.01,2.0,1.0,0.01,0.00010334234997589637,0.15997446809373067,0.03999361702343267,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637
5,1.0,2.0,grid,2.0,0.5,1.0,0.1,0.5,0.0,0.01,2.0,1.0,0.01,0.00010334234997589637,0.15997446809373067,0.03999361702343267,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637,0.00010334234997589637
6,0.0,0.0,grid,2.0,0.5,1.0,0.1,0.5,0.0,0.01,2.0,1.0,0.1,0.0,0.0882832029964916,0.025034903781291706,0.00020866067158435605,0.00020766036869483223,0.00021155062228310918,0.00020219426386869176,0.00018378129980779756,0.0002012824356755529,0.00020469364256997272,0.00020261687733157723,0.00019959982089402505,0.00019830498903269592,0.000209120063430216,0.00021142784857308792,0.00019931214194426563,0.00019970775704543839,0.0002018044742761311,0.000187752899908881,0.00020387906899993876,0.00021135304131994343,0.00019515748772386596,0.00019796122022869316
7,0.0,1.0,grid,2.0,0.5,1.0,0.1,0.5,0.0,0.01,2.0,1.0,0.1,0.00010394084429921543,0.0882832029964916,0.025034903781291706,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543
8,0.0,2.0,grid,2.0,0.5,1.0,0.1,0.5,0.0,0.01,2.0,1.0,0.1,0.00010394084429921543,0.0882832029964916,0.025034903781291706,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543,0.00010394084429921543
9,1.0,0.0,grid,2.0,0.5,1.0,0.1,0.5,0.0,0.01,2.0,1.0,0.1,0.0,0.08507281171373124,0.023466751799395218,0.00020176565156407861,0.00019123281373841167,0.0001965212562532078,0.00018455006514944358,0.00020611878954998052,0.00019000992405390988,0.00017997473211793996,0.00017973773620925926,0.0001795848086973329,0.00019603598403779597,0.00019426474509857917,0.00020596817790778497,0.00020379293412506252,0.00019472428390048517,0.000199946414421566,0.0002012046065484249,0.00020453923391057825,0.0001880234190218923,0.00020376420778661246,0.0001861899756482818
